Date,Close,High,Low,Open,Volume
2015-04-13,22.04216957092285,22.215125517077905,22.036679329854998,22.072368253122693,14094300
2015-04-14,22.00372886657715,22.077852594005467,21.874698034397376,22.04216211193088,16595100
2015-04-15,21.891176223754883,22.231596280677184,21.8664677843239,22.121783612457783,18601200
2015-04-16,21.753904342651367,21.932348893890573,21.72370567146846,21.825282163147047,24045300
2015-04-17,21.380537033081055,21.729193087998834,21.28994260218403,21.671541658096096,35468400
2015-04-20,21.451923370361328,21.641350007424673,21.418978787802054,21.52055529921955,26542800
2015-04-21,21.421724319458008,21.644095535199806,21.388779737473683,21.580952276691228,18600600
2015-04-22,21.531536102294922,21.589187547547734,21.289948270772435,21.339363570862837,22784100
2015-04-23,21.73743438720703,21.8362649845167,21.468393793548472,21.517809092203308,22406700
2015-04-24,21.918622970581055,22.21786378371303,21.753904798990753,21.792338044135363,20603400
2015-04-27,21.78959846496582,21.92411956497913,21.767635932568805,21.8994111269509,19349400
2015-04-28,21.715471267700195,21.819793672713544,21.624875246891133,21.814303433208625,14687700
2015-04-29,21.380537033081055,21.63036094324868,21.35583017505625,21.605654085223875,21325200
2015-04-30,21.427215576171875,21.545264382409997,21.300930624046885,21.366818220257635,26387700
2015-05-01,21.578205108642578,21.622128594047123,21.460156323506833,21.46839246792141,14999100
2015-05-04,21.73743438720703,21.839010889785754,21.53977162170368,21.682528848898112,20007600
2015-05-05,21.449176788330078,21.690764626236305,21.429960163032714,21.690764626236305,17566200
2015-05-06,21.451940536499023,21.581785729087137,21.319333689259025,21.526532085671313,16440300
2015-05-07,21.556922912597656,21.642564248172356,21.355249391691476,21.47404323187472,16614300
2015-05-08,21.695049285888672,21.893961102670943,21.659135135324604,21.714388769052576,16042200
2015-05-11,21.576255798339844,21.717150748539012,21.556917895684297,21.637034322111653,11234700
2015-05-12,21.813852310180664,21.957510553912016,21.512724384449964,21.554163441650065,25347000
2015-05-13,21.592832565307617,21.943689122126337,21.543105399572035,21.874622472472737,25263600
2015-05-14,21.747541427612305,21.761354441951834,21.554156065262543,21.650848746437422,18510600
2015-05-15,21.891199111938477,21.89396234706124,21.706101878666328,21.744779266394417,19851600
2015-05-18,22.079055786132812,22.084582255824323,21.86909578099655,21.927111066373648,24900900
2015-05-19,21.114892959594727,21.64808344338479,21.05963933075113,21.59835470318619,67375800
2015-05-20,20.968475341796875,21.134234677468847,20.949137437647693,21.12870978782596,31625700
2015-05-21,21.0264949798584,21.112136313374634,20.87454863871877,20.940852065543776,20268600
2015-05-22,20.957426071166992,21.101082690157742,20.957426071166992,21.0513555205685,20445000
2015-05-26,20.692203521728516,20.949128965395854,20.670102391296943,20.93255272237279,31720800
2015-05-27,20.772329330444336,20.860733892212085,20.71983892429495,20.72260057885128,20961300
2015-05-28,20.67563819885254,20.76404276727102,20.623147788754267,20.739178389603932,15076500
2015-05-29,20.518163681030273,20.686684664976898,20.485012763584145,20.670109996652894,19125300
2015-06-01,20.645244598388672,20.741937272404922,20.556840048522165,20.634194820054383,16938000
2015-06-02,20.589994430541992,20.719839623015968,20.559606744608057,20.59275766598976,17393400
2015-06-03,20.689451217651367,20.775094131316454,20.573420616787214,20.636960807546544,18281400
2015-06-04,20.485013961791992,20.714313485399835,20.429760321752386,20.570655285935434,26948400
2015-06-05,20.183887481689453,20.518167863399935,20.1617879194194,20.49054182976392,31905300
2015-06-08,20.059566497802734,20.30268062506464,20.056804843228203,20.28610437442437,28779000
2015-06-09,20.02088737487793,20.125866589701324,19.990498113998154,20.08442755075509,25006800
2015-06-10,20.147972106933594,20.258477815612892,19.98497598903183,20.087195152758742,33647400
2015-06-11,20.15073585510254,20.352409371372396,20.12310982242947,20.23085229833347,22260000
2015-06-12,20.009836196899414,20.139679784743123,20.001548072875643,20.09547909127971,21739800
2015-06-15,19.8717041015625,20.001547686900583,19.808162345539106,19.946295635539013,22700400
2015-06-16,19.98773956298828,20.051279753755384,19.813693661670754,19.95182540465919,18646800
2015-06-17,20.092714309692383,20.139678234481323,19.984970286475022,20.06508670480712,17111700
2015-06-18,20.161781311035156,20.299913014738536,20.095477903561783,20.095477903561783,25129800
2015-06-19,20.09547996520996,20.228086793761193,20.08442860576498,20.112054633180296,43652100
2015-06-22,20.10929298400879,20.219800263981227,20.081666954414786,20.161784969514535,19468500
2015-06-23,20.04851722717285,20.150734807387224,19.98497545837051,20.136921791768884,23628900
2015-06-24,19.99602508544922,20.07061662795893,19.929721667751497,20.04575225352297,22015200
2015-06-25,19.852373123168945,20.065096457472315,19.8440849957547,20.015369273785517,15879600
2015-06-26,19.924192428588867,20.018121854622486,19.85512579076536,19.879990159773303,20693400
2015-06-29,19.730815887451172,19.891048788011105,19.728052651621386,19.835795137005093,24563400
2015-06-30,19.595441818237305,19.83855435567855,19.554001193174575,19.83855435567855,33307800
2015-07-01,19.857887268066406,19.877226748499965,19.43796571805089,19.780534088725613,32321700
2015-07-02,19.852373123168945,20.045758547371523,19.797121048138873,19.896575415512466,19758300
2015-07-06,20.037466049194336,20.081668331896037,19.71976194467608,19.71976194467608,31609500
2015-07-07,20.38555908203125,20.404898568390934,19.891045854920893,20.07337987283695,37263900
2015-07-08,20.183887481689453,20.330308937716907,20.139685195552453,20.250190910894954,23373000
2015-07-09,20.10652732849121,20.368979299803048,20.087189427783137,20.3524030530259,26087400
2015-07-10,20.200458526611328,20.31925233757986,20.18940874832488,20.18940874832488,16737900
2015-07-13,20.41042137145996,20.47396155249175,20.308202221663745,20.308202221663745,18253500
2015-07-14,20.38555908203125,20.468438755919745,20.299917753518724,20.438049489467353,16554600
2015-07-15,20.346879959106445,20.415946611604085,20.219799594860138,20.330305290377467,13700100
2015-07-16,20.396610260009766,20.482251587754277,20.377270773823515,20.435287651583984,15695100
2015-07-17,20.27505111694336,20.462911584762246,20.25294997842338,20.371743795568033,17041800
2015-07-20,20.194934844970703,20.28886428921393,20.18388348522543,20.264001496183795,15256800
2015-07-21,20.09547996520996,20.247424696792297,20.03746309452047,20.19493429622434,19323300
2015-07-22,20.211511611938477,20.39384561562213,20.106530805260732,20.106530805260732,20884800
2015-07-23,20.031936645507812,20.228085218799826,20.007072274291115,20.186644600105332,12758700
2015-07-24,19.775012969970703,20.04575152046955,19.752910250748233,20.037463395960653,17853300
2015-07-27,19.719757080078125,19.794348611336307,19.617539524145926,19.719757080078125,18592800
2015-07-28,19.918672561645508,19.998789002829444,19.678323238093704,19.76120133399535,25776900
2015-07-29,19.95458984375,20.065093980166917,19.915912447524995,19.960113153612678,14819100
2015-07-30,19.93524932861328,20.037466914173713,19.83026850746534,19.899335169967596,13813500
2015-07-31,19.88551902770996,20.026413985355514,19.797114472387115,20.01260097118609,23785200
2015-08-03,19.940773010253906,19.996026653066117,19.846843556351278,19.846843556351278,15395400
2015-08-04,19.960107803344727,20.112054111786023,19.871704834067128,20.00707331337168,17620200
2015-08-05,20.446870803833008,20.49693910967898,20.096400620871936,20.1353421059992,26147400
2015-08-06,20.246606826782227,20.41071592958438,20.210447436746712,20.402372801692916,19103100
2015-08-07,19.81825065612793,20.257729035421537,19.795998606437013,20.224351756681234,23392500
2015-08-10,19.882226943969727,19.957327813081708,19.843285457839034,19.88778796708415,18060300
2015-08-11,20.007394790649414,20.12978027375872,19.79043689832813,19.818251563817675,20487600
2015-08-12,20.188194274902344,20.210446328441822,19.82381669924434,19.89613547534954,26524200
2015-08-13,20.057466506958008,20.24104557318234,20.018525010609633,20.138130011941538,22957200
2015-08-14,20.132564544677734,20.193758088617383,20.037992125282866,20.110312491571715,17737500
2015-08-17,20.001832962036133,20.090842767049864,19.960110958842034,19.9795809086808,22813200
2015-08-18,19.325925827026367,19.609639893234593,19.25916966977692,19.47056337193733,63945000
2015-08-19,19.072811126708984,19.300894297110712,18.85029057227009,19.156256732521708,49000200
2015-08-20,19.03386878967285,19.27586087666409,18.897575950854346,18.93651585246393,29580300
2015-08-21,18.508163452148438,19.000490733962813,18.508163452148438,18.88923046617361,47239500
2015-08-24,17.787752151489258,18.402464902086802,17.106281651882554,17.72934071269858,66718800
2015-08-25,17.55132293701172,18.27729755131155,17.52350826894596,18.204978777703623,44403000
2015-08-26,18.03252410888672,18.03808672391551,17.529070046362477,17.86563292528472,41784900
2015-08-27,18.38020896911621,18.408023630936135,18.06589819745667,18.168813719463987,41738400
2015-08-28,18.063129425048828,18.391347740919986,17.926834947009304,18.38300301863256,42909000
2015-08-31,18.00470542907715,18.07980628579957,17.88231837616893,18.029737986923337,24525600
2015-09-01,17.75159454345703,17.890671091504633,17.59861225051584,17.74603192718107,40181700
2015-09-02,17.924039840698242,18.063116322481722,17.818342223852202,17.96576342187004,28543800
2015-09-03,18.040868759155273,18.08259075910221,17.910136961122113,18.001927270916102,25571400
2015-09-04,17.771060943603516,17.885101706416172,17.66536330699339,17.821127658779613,27697200
2015-09-08,18.463659286499023,18.497038162526174,18.12987848418957,18.143785818670082,53120400
2015-09-09,18.113191604614258,18.638896243556918,18.082594827798463,18.597174234222273,28392600
2015-09-10,17.835039138793945,17.982458807068024,17.754375636809595,17.821131803099323,43574400
2015-09-11,17.98246192932129,17.990806650505448,17.79888283804826,17.851731677819387,24187200
2015-09-14,17.87953758239746,17.98801731297892,17.75158790633341,17.982453107190707,20870100
2015-09-15,17.89066505432129,17.996362685860284,17.81556418936422,17.93516915269643,20582400
2015-09-16,17.993579864501953,18.01583191280115,17.815563478108373,17.968545713318342,16876200
2015-09-17,17.93238639831543,18.16046949630501,17.846160307692745,17.996362032150877,21399300
2015-09-18,17.61808204650879,17.865636771901794,17.59582999001029,17.732124432910815,38655600
2015-09-21,17.723772048950195,17.801653417222425,17.62641914491595,17.732116765477922,21358800
2015-09-22,17.6876220703125,17.75159614222943,17.50126087974588,17.587488601956192,26402400
2015-09-23,17.723772048950195,17.782183473052353,17.556882493171447,17.723772048950195,17629800
2015-09-24,17.754369735717773,17.79609332052636,17.60695011644215,17.623639550365585,20868600
2015-09-25,17.740468978881836,17.929612253058476,17.69596486632176,17.821132483947903,21489000
2015-09-28,17.707088470458984,17.787753559700324,17.657021746330795,17.690400623477895,28183200
2015-09-29,17.740468978881836,17.812787763893812,17.587486688803796,17.732124258827746,22920300
2015-09-30,18.03529930114746,18.06311555127166,17.782182088682376,17.921258564527943,23937600
2015-10-01,17.876754760742188,18.06311744894514,17.768276626114297,18.013049148416595,23511600
2015-10-02,18.074247360229492,18.074247360229492,17.637551014188396,17.734902354504637,21252000
2015-10-05,18.32179832458496,18.33570565608845,18.11874778313144,18.138219320509982,18900900
2015-10-06,18.26895523071289,18.344056117622717,18.129880280535556,18.230013735353612,22232700
2015-10-07,18.45809555053711,18.45809555053711,18.29398487548908,18.31345641585371,21408000
2015-10-08,18.602733612060547,18.63333038354996,18.399683033809143,18.421936678158133,17923500
2015-10-09,18.549882888793945,18.641673193865273,18.49981617311513,18.619421143386667,20262000
2015-10-12,18.61663818359375,18.636108130019558,18.51928526828047,18.54431942076404,16931700
2015-10-13,18.561017990112305,18.619429449727647,18.43028614048439,18.530421208105622,26575200
2015-10-14,16.697397232055664,18.900351654700753,16.694615129108822,18.527629439427603,242694300
2015-10-15,16.502695083618164,16.819788043332593,16.30242659981599,16.605610633289672,138760500
2015-10-16,16.38031005859375,16.547201278612302,16.235672486730788,16.54163866236972,78585300
2015-10-19,16.369182586669922,16.494350188763566,16.27182965357655,16.352493148632792,53417400
2015-10-20,16.341365814208984,16.410905667716264,16.291299093258274,16.371964177380217,31271100
2015-10-21,16.31077003479004,16.422030294809595,16.291298494541426,16.355274138797864,39352800
2015-10-22,16.38309097290039,16.67793189464513,16.31077219222013,16.394217796170246,43765500
2015-10-23,16.216197967529297,16.48878680411196,16.19394750664095,16.46375264822406,39121800
2015-10-26,16.13831901550293,16.25792401458841,16.12441167955242,16.2440166786379,32519400
2015-10-27,15.988119125366211,16.143883534603017,15.960304450186403,16.13553881373052,31534200
2015-10-28,16.03261947631836,16.05487152955388,15.899107156905252,16.03818209172914,35504100
2015-10-29,16.121623992919922,16.16612808918713,15.988111704118301,16.054867848519113,38566500
2015-10-30,15.921357154846191,16.166129708839097,15.921357154846191,16.057651560166583,47416500
2015-11-02,16.024272918701172,16.024272918701172,15.790625590741897,15.935264715972345,32157600
2015-11-03,16.163347244262695,16.224539181672927,16.002018704930283,16.013145524563413,30761700
2015-11-04,16.23567008972168,16.34414825260335,16.18560336774494,16.29408153062661,30169500
2015-11-05,16.302427291870117,16.405342845910493,16.249578463007563,16.274611029800223,26581500
2015-11-06,16.349712371826172,16.466536855973622,16.218982143642588,16.38865386654199,29931900
2015-11-09,16.2690486907959,16.349710592024483,16.138316885251015,16.271829202663426,25321200
2015-11-10,16.321895599365234,16.33024031798669,16.21898005568786,16.21898005568786,22844700
2015-11-11,16.01593017578125,16.33580523432521,15.985334994963496,16.271829585979457,26069700
2015-11-12,15.84070110321045,16.06878432854286,15.832356381460212,16.03262492868712,28654500
2015-11-13,15.693276405334473,15.871292835108974,15.659897528955542,15.782284620221724,37544700
2015-11-16,16.096595764160156,16.14109828080834,15.67658724789383,15.684931967138006,39964800
2015-11-17,16.666797637939453,16.93938479156989,16.466529232734924,16.505470709422642,74037900
2015-11-18,16.947742462158203,16.986683968612585,16.56389479000321,16.700187675204017,44633100
2015-11-19,16.883760452270508,17.067339479930542,16.808659579229523,17.00058332518214,34698300
2015-11-20,16.708526611328125,17.09793835783438,16.694619276323255,16.961645519831166,37113300
2015-11-23,16.76137351989746,16.8948874221585,16.655675876053294,16.769718238263295,31731000
2015-11-24,16.666797637939453,16.805872521433535,16.650108206274457,16.67514235377195,37361700
2015-11-25,16.755807876586914,16.886539651901526,16.65567286588653,16.689051733317324,23460600
2015-11-27,16.658462524414062,16.880983102907113,16.652899907849918,16.811446416873483,16022700
2015-11-30,16.36639976501465,16.705744759979513,16.335804585412237,16.652895936242427,44827800
2015-12-01,16.408124923706055,16.49156893500659,16.31355249768412,16.447064825675973,36612300
2015-12-02,16.366050720214844,16.62970114295134,16.357636105989958,16.438975236932446,40760700
2015-12-03,16.559579849243164,16.733478108807436,16.436167663448085,16.461411502794355,47532300
2015-12-04,16.733478546142578,16.786770027317488,16.556774875947173,16.56238408319627,31305900
2015-12-07,16.96908950805664,17.033599428832918,16.708241207925568,16.708241207925568,34787700
2015-12-08,16.719457626342773,16.96628044228353,16.68860296881105,16.848477440073598,31132800
2015-12-09,16.584827423095703,16.859699523615863,16.520317508339836,16.62128968838588,26945100
2015-12-10,16.705432891845703,16.854088952834417,16.573607666069822,16.584826082980065,34078200
2015-12-11,16.649343490600586,16.697024186731635,16.495078166553444,16.562393506612842,29235000
2015-12-14,16.938232421875,16.952257850835146,16.567998973528507,16.63250888508052,43574700
2015-12-15,16.727872848510742,17.064451065139533,16.708239814674414,17.00835416072677,43846200
2015-12-16,16.91299057006836,17.011158945507383,16.744701467908946,16.859699074548672,29881500
2015-12-17,16.542755126953125,16.921404795621836,16.539951325100184,16.921404795621836,38928300
2015-12-18,16.506288528442383,16.660552157248684,16.478239282813032,16.528726961991847,48770100
2015-12-21,16.702632904052734,16.711047521118726,16.45581002150542,16.497881501911266,28936500
2015-12-22,16.98030662536621,17.02518350722917,16.71945995015326,16.769946041018116,27798900
2015-12-23,17.134571075439453,17.142985691782638,16.952259737750357,17.109327226409903,22559400
2015-12-24,17.0616397857666,17.137369697950287,17.019568325630477,17.047615965721228,7448400
2015-12-28,17.03920555114746,17.100911658490077,16.96908643364333,16.991523267305674,16265100
2015-12-29,17.28042221069336,17.319688281441923,17.10372007755281,17.109327682032312,23650800
2015-12-30,17.300052642822266,17.35334413644651,17.24676275412179,17.29444343426281,17150100
2015-12-31,17.193470001220703,17.311273012880104,17.157007737465577,17.20188461669093,19725300
2016-01-04,17.238346099853516,17.246760714159294,16.92981719664381,16.96908486176292,35967600
2016-01-05,17.647842407226562,17.684304656106075,17.347728199230037,17.398214266530655,39978000
2016-01-06,17.82454490661621,17.936738666735422,17.521626890048527,17.52443229577462,49693800
2016-01-07,18.239660263061523,18.295757154130836,17.647846327636287,17.661870149172742,79290000
2016-01-08,17.821746826171875,18.34624552068036,17.78528456464504,18.253686361088146,53303700
2016-01-11,18.01247215270996,18.082591260569085,17.846986885361318,17.883449142432763,37961400
2016-01-12,17.844181060791016,18.155515321125723,17.790889581906274,18.05734537140665,36587700
2016-01-13,17.36736297607422,17.875033920717744,17.342120742339016,17.875033920717744,41177100
2016-01-14,17.687114715576172,17.84418377011285,17.339318149497466,17.389805835005497,38804700
2016-01-15,17.370174407958984,17.521634282606904,17.182252268103948,17.263591414323496,45523200
2016-01-19,17.546871185302734,17.614186486336248,17.392607555613864,17.459922856647378,39153900
2016-01-20,17.064449310302734,17.482365026244132,16.88494180251992,17.333710571976955,52107300
2016-01-21,17.35614585876465,17.6113832506605,17.084079239839234,17.10371387301487,36267600
2016-01-22,17.58333969116211,17.743212570289888,17.426269008984125,17.513218965541494,27592500
2016-01-25,17.79650115966797,17.90027872529645,17.544069156521743,17.608579058016232,38470200
2016-01-26,17.950759887695312,18.08258666583597,17.743204813293843,17.771254054233765,28323600
2016-01-27,17.93674659729004,18.281737827667673,17.91991736533896,17.97881807224384,30642900
2016-01-28,18.01247215270996,18.093809675857145,17.790891599074016,17.95917906285942,33834900
2016-01-29,18.61269760131836,18.660378265730774,18.158318154491273,18.161121955384218,49317300
2016-02-01,18.932443618774414,19.053050382238062,18.48086960719407,18.486478813537623,44185200
2016-02-02,18.752941131591797,19.027811574134134,18.590261265257837,18.87635172837514,40757700
2016-02-03,18.587459564208984,18.93245076078947,18.250882982779697,18.879159268114368,36946800
2016-02-04,18.62952995300293,18.66599221325784,18.23405269340905,18.444413245199684,38500200
2016-02-05,18.792211532592773,18.940867611242588,18.478073352852498,18.752945463818183,42589500
2016-02-08,18.764163970947266,18.834284702532212,18.276127466736522,18.651973368289646,62230800
2016-02-09,18.45843505859375,18.62672412367561,18.141491562146207,18.36868131852968,43927200
2016-02-10,18.45282554626465,18.677209892718412,18.41355788440438,18.56501771949153,29127900
2016-02-11,18.32099723815918,18.444409421056296,18.16953741548483,18.236852713904174,33560100
2016-02-12,18.562219619750977,18.58185265594732,18.194789907190312,18.37710286229207,29086500
2016-02-16,18.483673095703125,18.736105009135326,18.371479350929963,18.68281354209111,34081500
2016-02-17,18.542583465576172,18.68282331249829,18.458438915453378,18.539778058766682,37280100
2016-02-18,17.98442268371582,18.169539373082777,17.487971702538978,17.877841320094532,83683800
2016-02-19,18.135881423950195,18.166734471129377,17.79369570874663,17.91991169861931,46686900
2016-02-22,18.40795135498047,18.550996597270533,18.13588469347847,18.13588469347847,31761900
2016-02-23,18.6463623046875,18.68002076897351,18.309785686446986,18.466854774959227,34296000
2016-02-24,18.825870513916016,18.88477122361858,18.433198580924287,18.565023825980116,30873600
2016-02-25,19.08390998840332,19.109152228092924,18.884767847942648,18.918426307427033,28743900
2016-02-26,18.654773712158203,19.128786303163743,18.59587301471246,19.095127844666955,32952900
2016-02-29,18.607099533081055,18.778194096733955,18.57344266485258,18.688438703301237,28035600
2016-03-01,18.6407470703125,18.761353853480095,18.51172567379328,18.694038551590513,31288500
2016-03-02,18.570627212524414,18.69964861495044,18.511726521289884,18.570627212524414,27496800
2016-03-03,18.550994873046875,18.56782410114591,18.197589107584847,18.49770338734896,35540400
2016-03-04,18.730510711669922,18.870750596873965,18.536979317005013,18.551003145032993,30031500
2016-03-07,19.04183578491211,19.207321060999195,18.587457843282255,18.68562620439231,38476200
2016-03-08,19.08390998840332,19.204516793349555,18.929646328896386,18.99696164294147,30203700
2016-03-09,19.08108139038086,19.211057938216637,18.965232482143904,19.15454576301663,23474400
2016-03-10,19.047176361083984,19.22518820129109,18.761794121913073,19.086734727441666,30677400
2016-03-11,18.9793643951416,19.19693462100486,18.874818545126963,19.148899342109452,24872700
2016-03-14,19.033048629760742,19.120642270339847,18.92002588127555,18.97371188890663,20137500
2016-03-15,19.239316940307617,19.312781327159072,18.93132851695916,18.93132851695916,22700700
2016-03-16,19.211061477661133,19.30995658987804,19.00196978618796,19.196933835459433,24654000
2016-03-17,19.05847930908203,19.47383811087651,19.004793301578808,19.163025149081232,35514300
2016-03-18,18.917198181152344,19.222358742976482,18.86068600789326,19.066953095922155,69459300
2016-03-21,19.205419540405273,19.321266906240403,18.92286171654209,18.939813924865394,28247400
2016-03-22,19.177154541015625,19.406026233346523,19.154549989309057,19.213888352243234,22543500
2016-03-23,19.061307907104492,19.242144327237494,19.055655556371487,19.216713599354367,18331800
2016-03-24,19.213886260986328,19.225187727207015,19.038698983321634,19.052828241304837,18914100
2016-03-28,19.247793197631836,19.37776976621964,19.194107188501984,19.194107188501984,16810500
2016-03-29,19.22236442565918,19.27322588166986,19.05283108937233,19.25627206299963,19473000
2016-03-30,19.439931869506836,19.496444056062412,19.29582765311591,19.30713073714904,21625500
2016-03-31,19.352344512939453,19.550134788439458,19.346693777960848,19.425810534883023,18850500
2016-04-01,19.51340103149414,19.55295940680413,19.219540200738752,19.219540200738752,19807200
2016-04-04,19.524700164794922,19.600990730621305,19.473840326512367,19.496444878727402,20470200
2016-04-05,19.39472198486328,19.56708147917882,19.290176141596724,19.504920178320983,17337000
2016-04-06,19.507747650146484,19.513400001181825,19.360818859331967,19.411678701013514,16088100
2016-04-07,19.27604866027832,19.47666505680559,19.19693354179805,19.448408156029434,18331500
2016-04-08,19.230838775634766,19.324083149106333,19.17432820999497,19.301478599489432,19548000
2016-04-11,19.044357299804688,19.31843815158663,19.038704948118575,19.216716839706844,23596200
2016-04-12,19.439931869506836,19.459711862363555,19.058480673275596,19.092386691764908,23203800
2016-04-13,19.538820266723633,19.615110803105303,19.459705172908425,19.499261911413786,18788100
2016-04-14,19.439931869506836,19.56425770984608,19.256270901012552,19.538826983375316,20931300
2016-04-15,19.51340103149414,19.61229616136647,19.479493390712634,19.479493390712634,22753500
